,,ZCHECKER_TOOLTIP_CCMDRULES_EXAMPLES,"""`Czcgive lt clip 4`x"" gives 4 clips to the `1l`2ine`1t`2arget`2;
""`Czcgive clip 4`x"" does same as the CCMD above `~(default argument value is `2linetarget`~)`x;
""`Czcgive 1 clip 4`x"" gives 4 clips to the actor in the `11`xst informational panel;
""`Czcgive self clip 4`x"" `~or`x ""`Czcgive s clip 4`x"" gives 4 clips to `1s`2elf`x `~(to the caller player)`~;
""`Czcsetflag 1 noblockmap`C"" toggles the flag for the actor in the `11`xst informational panel;
""`Czcsetflag cam noblockmap`C"" toggles the flag of the caller player camera actor.
You can find more specific examples in the help pages of almost all of the commands supporting this format.","""`Czcgive lt clip 4`x"" выдаёт 4 Clips цели под курсором (`1l`2ine`1t`2arget`2);
""`Czcgive clip 4`x"" делает то же, что и команда выше `~(аргумент по умолчанию — `2linetarget`~)`x;
""`Czcgive 1 clip 4`x"" выдаёт 4 Clips актору в `11`x-й информационной панели;
""`Czcgive self clip 4`x"" `~или`x ""`Czcgive s clip 4`x"" выдаёт 4 Clips себе (`1s`2elf`x) — то есть текущему игроку;
""`Czcsetflag 1 noblockmap`C"" переключает флаг актору в `11`x-й инфопанели;
""`Czcsetflag cam noblockmap`C"" переключает флаг камере, через которую сейчас смотрит игрок.
Более конкретные примеры могут быть найдены на страницах справки всех команд, поддерживающих этот формат."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_EVERYTHINGMAP_HEADER,"About ""Everything"" maps","О картах ""Everything"""
,,ZCHECKER_TOOLTIP_EVERYTHINGMAP_TEXT,"A map named ""`2Everything`2"" is an universal actors card-index.
Right now there are two maps:
""`2Everything_simple`2"", a lightweight but fully functional variant; `~and`x
""`2Everything_SC77`2"" by StormCatcher.77. Note that it may be out of date in the beta and nightly versions of ZChecker.
\t`yWarning: some modifications block regular specific actor spawning without special mod- or level-specified adjustments `d(might, in fact, be on purpose)`y. `xThe consequences can vary, from spamming console messages to crashing the engine. If you found this, it's best that you contact the conflicting mod's author. Or the LLDM Team, but in most cases we will redirect you to them as well.","Уровни с названием ""`2Everything`2"" являются универсальными картотеками акторов.
На данный момент в ZChecker присутствуют две карты:
""`2Everything_simple`2"", легковесный, но полностью функциональный вариант; `~и`x
""`2Everything_SC77`2"" от StormCatcher.77. Учтите, в бета-версиях и предварительных сборках ZChecker она может быть устаревшей.
\t`yВнимание: в некоторых модификациях обычное создание акторов — без специальных условий — может блокироваться `d(впрочем, вполне возможно, что не намеренно)`y. `xПоследствия могут быть совершенно разными, от спама в консоль предупреждающими сообщениями до вылета игрового движка. Если Вы обнаружите подобное поведение, имеет смысл связаться с авторами той модификации. Или с разработчиками ZChecker (командой LLDM), но в большинстве случаев мы в итоге переадресуем Вас на них же."
,,ZCHECKER_TOOLTIP_EVERYTHINGMAP_EXAMPLES,"""`Cmap everything_simple`C"" changes the level to the Everything map (simple version);
""`Czcev map`x"" does pretty much the same.
This commands are also available in the \""Everything\"" map settings menu.","""`Cmap everything_simple`C"" сменяет уровень на карту Everything (упрощённую версию);
""`Czcev map`x"" на практике делает то же самое.
Эти же команды можно вызывать через меню карт \""Everything\""."
,,,,
,,,,
,Console commands tooltips:,,,
,,ZCHECKER_TOOLTIP_ZCHELP_EXAMPLES,"Simple ""`Czchelp`x"" prints out a help text with only the commonly used console commands (CCMDs);
""`Czchelp all`x"" prints out a full help text including all of the available console commands;
""`Czchelp -a`x"" same as CCMD above `~(for the *nix OS terminal users like me)`~;
""`Czchelp zcadd`x"" outputs a help text and examples for the console command ""`Czcadd`C"";
""`Czchelp add`x"" same as the help command above `~(""zc"" prefix is optional)`~;
""`Czcadd help`x"" is an alternative form for the two previous commands;
""`Czchelp summon`x"" outputs a help text and examples for the CCMD ""`Czcsummon`C"";
""`Czcsummon help`x"" does the same as the CCMD above.","""`Czchelp`x"" без параметров выведет краткую справку по наиболее часто используемым консольным командам (CCMDs);
""`Czchelp all`x"" отобразит полную справку, включая полный список всех команд.;
""`Czchelp -a`x"" аналогична предыдущей команде `~(это для *nix-пользователей вроде меня)`~;
""`Czchelp zcadd`x"" выведет подробную справку с примерами использоования для консольной команды ""`Czcadd`C"";
""`Czchelp add`x"" аналогична предыдущей `~(префикс ""zc"" необязателен)`~;
""`Czcadd help`x"" — альтернативная форма для двух предыдущих команд;
""`Czchelp summon`x"" выведет подробную справку с примерами для CCMD ""`Czcsummon`C"";
""`Czcsummon help`x"" сделает то же, что и команда выше."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCADD_TEXT,`yNote`x: actors in panels will not be saved after level reloading. `~I might rewrite this system later...`x,`yПримечание`x: акторы в инфопанелях не сохраняются при любой перезагрузке уровня. `~Как-нибудь я перепишу эту часть системы...`x
,,ZCHECKER_TOOLTIP_ZCADD_TIPS,"Objects listed via ""`Czcaddlistget`x"" are just designated to the actors set (to the `2StatNum 100`x, actually). Some modifications may not use this rule.","Все объекты в перечне ""`Czcaddlistget`x"" принадлежат множеству акторов (а вернее, множеству `2StatNum 100`x). Некоторые модификации намеренно уходят от этого правила, например, для повышения производительности."
,,ZCHECKER_TOOLTIP_ZCADD_EXAMPLES,"""`Czcadd 3`x"" adds the linetarget actor to the third panel;
""`Czcadd weap`x""`d/`x""`Czcaddweap`x"" adds the currently selected weapon to the first empty panel (if them exists);
""`Czcadd self 1`x""`d/`x""`Czcaddself 1`x"" adds the player actor to the first panel;
""`Czcaddlistget`x"" prints out a list with all actors on the level;
""`Czcaddlistget 13 2`x"" adds the 13th element from the list to the second information panel.","""`Czcadd 3`x"" добавляет цель под курсором в третью инфопанель;
""`Czcadd weap`x""`d/`x""`Czcaddweap`x"" добавляет текущее оружие в первую свободную панель (если и то, и то есть);
""`Czcadd self 1`x""`d/`x""`Czcaddself 1`x"" добавляет актора игрока в первую панель;
""`Czcaddlistget`x"" выводит список всех акторов на уровне;
""`Czcaddlistget 13 2`x"" добавляет 13-й элемент со списка акторов во вторую информационную панель."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCGIVE_EXAMPLES,"""`Czcgive shell 3`x"" gives 3 shells to the linetarget;
""`Czcgive s clip 15`x"" gives 15 clips to `Gs`Yelf`x `d(to the calling player)`x;
""`Czcgive 1 clip`x"" gives 1 clip to the actor in the `g1st`x panel;
""`Czcgive 1 `2*`Ccard`x"" shows a list of all Inventory classes ending with ""card"" `d(while trying to give item to the actor in the first panel`x);
""`Czcgive s `2*`Ccard`2:1 4`x"" gives `Gs`Yelf`x 4 items of the first element from the list, in this case a ""BlueCard"".","""`Czcgive shell 3`x"" выдаёт цели под курсором 3 shell;
""`Czcgive s clip 15`x"" выдаёт 15 clip вызывающему игроку (`Gs`Yelf`x`d, то есть себе`x);
""`Czcgive 1 clip`x"" выдаёт 1 clip актору в `g1-й`x панели;
""`Czcgive 1 `2*`Ccard`x"" выводит список всех классов Inventory, оканчивающихся на ""card"" `d(при попытке выдачи предмета актору в первой панели`x);
""`Czcgive s `2*`Ccard`2:1 4`x"" выдаёт игроку (`Gs`Yelf`x) 4 предмета первого наименования из списка, в данном случае ""BlueCard""."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCTAKE_EXAMPLES,"""`Czctake shell 3`x"" takes 3 shells from the linetarget;
""`Czctake s clip 15`x"" takes 15 clips from `Gs`Yelf`x `d(from the calling player)`x;
""`Czctake 1 clip`x"" takes 1 clip from the actor in the `g1st`x panel;
""`Czctake 1 `2*`Ccard`x"" shows a list of all Inventory classes ending with ""card"" `d(while trying to take item from the actor in the first panel)`x;
""`Czctake s `2*`Ccard`2:1 4`x"" takes from `Gs`Yelf`x four items of the first element from the list, in this case a ""BlueCard"".","""`Czctake shell 3`x"" забирает у цели под курсором 3 shell;
""`Czctake s clip 15`x"" забирает 15 clips у вызывающего игрока (`Gs`Yelf`x`d, то есть себе`x);
""`Czctake 1 clip`x"" забирает 1 clip у актора в `g1-й`x панели;
""`Czctake 1 `2*`Ccard`x"" выводит список всех классов Inventory, оканчивающихся на ""card"" `d(при попытке отбирания предмета у актора в первой панели`x);
""`Czctake s `2*`Ccard`2:1 4`x"" забирает у игрока (`Gs`Yelf`x) 4 предмета первого наименования из списка, в данном случае ""BlueCard""."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCACT_TIPS,"Not all actors may be killed or resurrected. If this happens, a message will be printed.
Resurrection of the dead player is not supported, use the built-in ""`Cresurrect`C"" command instead.","Не все акторы могут быть убиты или воскрешены; при подобной попытке будет выведено сообщение о неудаче.
Воскрешение мёртвого игрока не поддерживается. Используйте вместо этого встроенную команду ""`Cresurrect`C""."
,,ZCHECKER_TOOLTIP_ZCACT_EXAMPLES,"""`Czcact rm`C"" deletes the linetarget actor from memory (like the built-in ""`Cremove`C"" CCMD, but with only one actor);
""`Czcact kill`C"" kills the linetarget;
""`Czcact 1 res`C"" tries to revive/resurrect the actor in the first infopanel;
""`Czcact s xkill`C"" kills the calling player (`Gs`Yelf`x), like the built-in ""`Cmdk`C"" or ""`Ckill`C"" when used on self.","""`Czcact rm`C"" удаляет цель под курсором из памяти (как встроенная команда ""`Cremove`C"", но с одним актором);
""`Czcact kill`C"" убивает цель под курсором;
""`Czcact 1 res`C"" пытается воскресить актора в первой инфопанели;
""`Czcact s xkill`C"" убивает игрока. Примерно как если бы на себя (`Gs`Yelf`x) были применены встроенные команды ""`Cmdk`C"" или ""`Ckill`C""."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCSUMMON_EXAMPLES,"""`Czcsummon clip`C"" creates a Clip actor;
""`Czcsummon r`2-`Claun`2-`x"" creates a R`~ocket`xLaun`~cher`x;
""`Czcsummon z`2*`Cman 4`x"" creates four Zombiemen;
""`Czcsummon $2 15`x"" summons fifteen actors of the class in the second panel;
""`Czcsummon `2*`Ccard`x"" will print a list of all classes ending with ""card"";
""`Czcsummon armo`2-`Cr`x"" summons an Armorer `~(a merchant from Strife)`x;
""`Czcsummon armo`2*`Cr`2:2`x"" also summons an Armorer `d(by selection from ""`xArmor`d"" and ""`xArmo`dre`xr`d"")`x;
""`Czcsummon z`2*`Cman 3 f`x"" or ""`Czcsummon z`2*`Cman 3 friendly`x"" summons three `1friendly`x Zombiemen;
""`Czcsummon z`2*`Cman friendly`d,`Cadd:3`x"" summons `1friendly`x Zombieman and adds it to the `g3`xrd `gpanel position`x;
""`Czcsummon shot`2*:1`C noinfight`d,`Crelang:180`d,`Ctid:4`d,`Chp:99999`x"" summons one ShotgunGuy facing away from the player, which will not infight others, has a TID of 4 and a very large health value.","""`Czcsummon clip`C"" создаёт актор Clip;
""`Czcsummon r`2-`Claun`2-`x"" создаёт R`~ocket`xLaun`~cher`x;
""`Czcsummon z`2*`Cman 4`x"" порождает четырёх акторов Zombieman;
""`Czcsummon $2 15`x"" создаёт 15 акторов того класса, который находится во второй панели;
""`Czcsummon `2*`Ccard`x"" выведет список всех классов, оканчивающихся на ""card"";
""`Czcsummon armo`2-`Cr`x"" создаст актора Armorer `~(продавец из игры Strife)`x;
""`Czcsummon armo`2*`Cr`2:2`x"" также создаст актора Armorer `d(явным выбором второго варианта из списка ""`xArmor`d"" и ""`xArmo`dre`xr`d"")`x;
""`Czcsummon z`2*`Cman 3 f`x"" или ""`Czcsummon z`2*`Cman 3 friendly`x"" создаст трёх дружественных (`1friendly`x) Zombieman;
""`Czcsummon z`2*`Cman friendly`d,`Cadd:3`x"" породит дружественного Zombieman и добавит есть в `g3`x-ю `gинфопанель`x;
""`Czcsummon shot`2*:1`C noinfight`d,`Crelang:180`d,`Ctid:4`d,`Chp:99999`x"" породит одного ShotgunGuy, отвёрнутого от игрока, не желающего сражаться с другими монстрами (infight), имеющего TID = 4, а также крайне высокое значение здоровья."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCSETPROP_EXAMPLES,"""`Czcsetprop hp:255`C"" `~or`x ""`Czcsetprop health:255`C"" sets health of the linetarget to `g255`x;
""`Czcsetp s hp:255`C"" sets health of the calling player (for `Gs`Yelf`x) to `g255`x;

""`Czcsetp 1 add x:10`C"" moves the actor in the `G1`xst infopanel 10 mappixels by X axis;
""`Czcsetp 3 add x:0.5`~,`Cy:0.333`C"" moves the actor in the `G3`xrd infopanel diagonally, by X and Y axis;
""`Czcsetp 1 add alpha:-0.2`C"" reduces the opaqueness of the actor in the `G1`xst panel. `YNote, that actor must have a suitable RenderStyle`x;

""`Czcsetp 1 relative:1 alpha:-0.2`C"" same as the command on previous line;
""`Czcsetp 1 rel:s hp:0`C"" sets the health of the actor in the `G1`xst infopanel to the value of the calling player's health `~(as sum of `xplayer.health`~ and `x0`~)`x;
""`Czcsetp 1 rel hp:0`C"" same as the command above: ""`Yrel`x"" without the argument treated as ""`Yrel`~:`Gself`x"";
""`Czcsetp 2 master:self,scalex:0.75,scaley:2`C"" sets the `Gmaster pointer `xto the calling player and `Gscale `xseparately for the `GX and Y`x for the actor in `G2`xnd panel;

""`Czcsetp hp:spawn`C"" `~or`x ""`Czcsetprop hp:s`C"" resets the linetarget's health to the spawn value;
""`Czcsetp z:ceil`C"" moves the linetarget to the ceiling;
""`Czchate`C"" makes the linetarget actor hate the calling player `~(alias to the ""`Czcsetprop target:self`~"")`x;
""`Czchate 2 none`C"" `~or`x ""`Czchate 2 null`C"" clears the current target for the actor in `G2`xnd panel `~(alias to the ""`Czcsetprop 2 target:null`~"")`x.","""`Czcsetprop hp:255`C"" `~или`x ""`Czcsetprop health:255`C"" устанавливает здоровье цели под курсором в `g255`x;
""`Czcsetp s hp:255`C"" устанавливает здоровье игрока (`Gs`Yelf`x, то есть самого себя) в `g255`x;

""`Czcsetp 1 add x:10`C"" перемещает актора в `G1`x-й инфопанели на 10 маппикселей по оси X;
""`Czcsetp 3 add x:0.5`~,`Cy:0.333`C"" перемещает актора в `G3`x-й инфопанели по диагонали (и по X и Y);
""`Czcsetp 1 add alpha:-0.2`C"" уменьшает непрозрачность (альфа-канал) актора в `G1`x-й панели. `YИмейте в виду, актор должен иметь подходящий RenderStyle`x;

""`Czcsetp 1 relative:1 alpha:-0.2`C"" делает то же, что и предыдущая команда (""relative"" — ""относительно"");
""`Czcsetp 1 rel:s hp:0`C"" устанавливает здоровье актора в `G1`x-й инфопанели равным здоровью игрока `~(как сумма `xplayer.health`~ и `x0`~)`x;
""`Czcsetp 1 rel hp:0`C"" — то же, что и команда выше: ""`Yrel`x"" без аргументов считается за ""`Yrel`~:`Gself`x"";
""`Czcsetp 2 master:self,scalex:0.75,scaley:2`C"" устанавливает `Gуказатель master`x на вызывающего игрока, а также меняет `Gscale`x (`GX и Y`x по-разному) для актора во `G2`x-й панели;

""`Czcsetp hp:spawn`C"" `~или`x ""`Czcsetprop hp:s`C"" сбрасывает здоровье цели под курсором до исходного значения;
""`Czcsetp z:ceil`C"" перемещает цель под курсором под потолок;
""`Czchate`C"" заставляет цель под курсором ненавидеть игрока `~(на самом деле вызывается ""`Czcsetprop target:self`~"")`x;
""`Czchate 2 none`C"" `~или`x ""`Czchate 2 null`C"" очищает текущую цель (`Gtarget`G) у актора во `G2`x-й панели `~(на самом деле вызывается ""`Czcsetprop 2 target:null`~"")`x."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCSETSTATE_EXAMPLES,"""`Czcsetstate missile`C"" sets the linetarget's state to ""`2Missile:`2"" (if specified state label exists in this actor);
""`Czcsetst missile`C"", ""`Czcsets missile`C"" or ""`Czcst missile`C"" same as the CCMD above;
""`Czcsetst 1 death`C"" sets the state of the actor in `y1`2st`2 infopanel to ""`2Death:`2"";
""`Czcsetst s melee`C"" sets the state of the calling player it`ys`xelf to ""`2Melee:`2"".","""`Czcsetstate missile`C"" установит стейт цели под курсором в ""`2Missile:`2"" (если такой стейт у неё существует);
""`Czcsetst missile`C"", ""`Czcsets missile`C"" или ""`Czcst missile`C"" — аналогично предыдущей команде;
""`Czcsetst 1 death`C"" установит актору в `y1`2-й`2 инфопанели стейт ""`2Death:`2"";
""`Czcsetst s melee`C"" установит игроку (`ys`xelf, то есть себе) стейт ""`2Melee:`2""."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCSETFLAG_TEXT,"You can use the following aliases as a target value:
\t`g1`x, `gt`x, `gtrue`d or `gset`x: to set the flag;
\t`g0`x, `gf`x, `gfalse`d or `greset`x: to clear the flag.
Note that only a few frequently used flags change immediately (without a one tic delay). These are:
\t`2Physics`x: SOLID, SHOOTABLE, NONSHOOTABLE, NOGRAVITY, NOINTERACTION, NOBLOCKMAP, NOSECTOR;
\t`2Behaviour`x: FRIENDLY, FLOAT, NOTARGET, FORCEINFIGHTING, NOINFIGHTING;
\t`2Defences`x: BUDDHA, NODAMAGE, DORMANT, INVULNERABLE; `dand`x
\t`2Other`x: BRIGHT.
You may disable their special handling by providing the ""nospec"", ""raw"" or ""acs"" keyword as the last argument (comma- or colon-separated if you don't want to toggle a flag).","Вы можете использовать следующие слова для явного задания результата:
\t`g1`x, `gt`x, `gtrue`d or `gset`x: для установки флага;
\t`g0`x, `gf`x, `gfalse`d or `greset`x: для сброса флага.
Учтите, что мгновенно (без задержки в такт) будут изменяться только основные флаги для отладки. В частности:
\t`2Физика`x: SOLID, SHOOTABLE, NONSHOOTABLE, NOGRAVITY, NOINTERACTION, NOBLOCKMAP, NOSECTOR;
\t`2Поведение`x: FRIENDLY, FLOAT, NOTARGET, FORCEINFIGHTING, NOINFIGHTING;
\t`2Защиты`x: BUDDHA, NODAMAGE, DORMANT, INVULNERABLE; `dand`x
\t`2Другое`x: BRIGHT.
Можно отключить особую обработку для них с помощью ключевых слов ""nospec"", ""raw"" или ""acs"" в качестве последнего аргумента (если не нужно переключать флаг, то стоит отделить этот параметр запятой или двоеточием)."
,,ZCHECKER_TOOLTIP_ZCSETFLAG_EXAMPLES,"""`Czcsetflag friendly`x"", ""`Czcsetf friendly`x"" or ""`Czcsf friendly`x"" toggles the `2+FRIENDLY`x flag for the linetarget;
""`Czcsetf 1 solid t`x"" or ""`Czcsetf 1 solid 1`x"" sets the `2+SOLID`x flag to ""true"" for the actor in the first infopanel;
""`Czcsetf s touchy`x"" sets the `2+TOUCHY`x flag to `1s`2elf`x, making player able to die at the slightest touch. Note that this flag isn't in the quick access;
""`Czcsetf solid raw`x"" toggles the flag with a one-delay tic, forcibly using an ACS machine;
""`Czcsetf solid 1,nospec`x"", ""`Czcsetf solid acs:1`x"" sets the specified flag to ""true"", also forcibly using an ACS machine.","""`Czcsetflag friendly`x"", ""`Czcsetf friendly`x"" или ""`Czcsf friendly`x"" переключают флаг `2+FRIENDLY`x для цели под курсором;
""`Czcsetf 1 solid t`x"" или ""`Czcsetf 1 solid 1`x"" взводит флаг `2+SOLID`x для актора в первой инфопанели;
""`Czcsetf s touchy`x"" устанавливает флаг `2+TOUCHY`x себе (`1s`2elf`x), что заставляет игрока умирать от любого прикосновения. Имейте в виду, что этот флаг не находится в быстром доступе;
""`Czcsetf solid raw`x"" переключает флаг с задержкой в один такт, принудительно используя ACS-машину;
""`Czcsetf solid 1,nospec`x"", ""`Czcsetf solid acs:1`x"" взводят указанный флаг, также с принудительным использованием ACS-машины."
,,,,
,,,,
,,ZCHECKER_TOOLTIP_ZCEV_TIPS,"Multicolored markers near to every spawned class are interactive informational actors:
\tBy default ZChecker commands used on them will be redirect to the linked actors. Behaviour may be changed with the ""Disable ZC classes special handling"" setting.
\tYou can press `2+USE`2 on them to recreate dead or disappeared actor they are linked with.
\t\cd[Green color]\c- indicates that linked actor is alive, \ci[yellow]\c- imforms that it is dead. \cg[Red color]\c- is used for the vanished actors.
\tInfoactors has different height offsets, which refers to the initial spawn flags of actors they are linked with. `1Highest position`1 (has the highest priority) is for the `1+SPAWNCEILING`1 flag set for the linked actor, `2middle position`2 informs about the `2+NOGRAVITY`2 flag set, and a lowest has no such flags.

Help text of the `Czcevg`C CCMD (""`Czchelp zcevg`C"") has a `glist of all categories`g that are presented on the map.","Разноцветные маркеры рядом с каждым из созданных классов — интерактивные информационные акторы:
\tПо умолчанию команды ZChecker, применённые на них, будут перенаправляться на связанные с ними акторы. Это поведение может быть изменено по переключению опции ""Отключить особую обработку ZC-классов"".
\tВы можете нажать `2+USE`2 (""использовать"") для того, чтобы пересоздать умершего или исчезнувшего актора, связанного с ним.
\t\cd[Зелёный цвет]\c- показывает, что связанный актор в данный момент жив, \ci[жёлтый]\c- сообщает, что он мёртв. \cg[Красный цвет]\c- используется для исчезнувших акторов.
\tИнфоакторы расположены на разных высотах, отвечающих за инициализационные флаги связанных акторов. `1Наивысшее положение`1 (также имеет наивысший приоритет) утверждает, что у актора установлен флаг `1+SPAWNCEILING`1, `2позиция посередине`2 символизирует взведённый флаг `2+NOGRAVITY`2, и самая нижняя позиция означает отсутсвие таких флагов.

Справка по консольной команде `Czcevg`C (""`Czchelp zcevg`C"") содержит `gсписок всех категорий`g, представленных на карте."
,,ZCHECKER_TOOLTIP_ZCEVGOTO_TEXT,"In general, you may warp to section headers by their `2approximate shortened names`2 (always exactly one word). On collision with actor class name, the last one has the higher priority, so the command will try to teleported you to this actor. To override this and jump to the category anyway, use the sharp character `~(""`1#`~"")`~ at the beginning of the name.
All of the categories on the Everything maps. The examples in brackets are not an exhaustive list:
\t`AMonsters`A: `2Monsters`2 `~(""`~m`~"", ""`~mons""`~ etc)`~, `2Large monsters`2 `~(""`~lm`~"", ""`~ml`~"", ""`~largem`~"" etc)`~ and `2Huge monsters`2 `~(""`~hm`~"" etc)`~;
\t`AItems`A   : `2Weapons`2 `~(""`~iw`~"", ""`~weaps`~"" etc)`~, `2Ammo`2 `~(""`~ia`~"" etc)`~, `2Health & armor`2 `~(""`~ih`~"" etc)`~, `2Powerups`2, `2Keys`2 and `2Other items`2;
\t`AObjects`A : `2Impassible/solid`2 `~(""`~impass`~"", ""`~ds`~"" etc)`~, `2Large solid`2 `~(""`~dli`~"" etc)`~, `2Shootable`2, `2Large shootable`2;
\t`ADecor`A   : `2Passable/ethereal`2 `~(""`~ether`~"", ""`~dp`~"" etc)`~, `2Large passable`2, `2+NOBLOCKMAP`2 `~(""`~nobl`~"" etc)`~, `2+NOINTERACTION`2;
\t`AHuge obj`A: `2Huge decorations`2 `~(""`~hd`~"" etc)`~;
\t`AMissiles`A: `2Projectiles`2 `~(""`~missiles`~"", ""`~proj`~"" etc)`~;
\t`AOther`A   : `2Player classes`2 `~(""`~pl`~"" etc)`~, `2Special`2 `~(""`~other`~"", ""`~special`~"" etc)`~.
You also may just use the `1Everything maps menu`1 to warp to any caterogy.","В целом Вы можете перейти к заглавиям категорий по их `2приблизительным сокращённым названиям`2 (всегда ровно одно слово). Если введённый текст совпадает с каким-либо названием класса, приоритет будет отдан последнему, и Вас переместит к актору. Для принудительного прыжка к категории можно использовать ""решётку"" `~(""`1#`~"")`~ в начале слова.
Все категории на картах Everything. Примеры в скобках не являются исчерпывающими списками:
\t`AМонстры`A : `2Monsters`2 `~(""`~m`~"", ""`~mons""`~ и т. д.)`~, `2Large monsters`2 `~(крупные; ""`~lm`~"", ""`~ml`~"", ""`~largem`~"")`~ и `2Huge monsters`2 `~(огромные; ""`~hm`~"")`~;
\t`AПредметы`A: `2Weapons`2 `~(""`~iw`~"", ""`~weaps`~"")`~, `2Ammo`2 `~(""`~ia`~"")`~, `2Health & armor`2 `~(""`~ih`~"")`~, `2Powerups`2, `2Keys`2 and `2Other items`2;
\t`AОбъекты`A : `2Impassible/solid`2 `~(плотные/непроходимые; ""`~impass`~"", ""`~ds`~"")`~, `2Large solid`2 `~(""`~dli`~"")`~, `2Shootable`2 `~(расстреливаемые)`~, `2Large shootable`2;
\t`AДекор`A   : `2Passable/ethereal`2 `~(бесплотные/проходимые; ""`~ether`~"", ""`~dp`~"")`~, `2Large passable`2, `2+NOBLOCKMAP`2 `~(""`~nobl`~"")`~, `2+NOINTERACTION`2;
\t`AОгромное`A: `2Huge decorations`2 `~(огромные; ""`~hd`~"")`~;
\t`AСнаряды`A : `2Projectiles`2 `~(""`~missiles`~"", ""`~proj`~"")`~;
\t`AДругое`A  : `2Player classes`2 `~(классы игроков; ""`~pl`~"")`~, `2Special`2 `~(специальное; ""`~other`~"", ""`~special`~"")`~.
Вы также можете использовать `1меню карт Everything`1 для перехода к любой категории."
,,ZCHECKER_TOOLTIP_ZCEVGOTO_EXAMPLES,"""`Czcev goto doomimp`C"", ""`Czcev g doomimp`C"" or ""`Czcevg doomimp`C"" teleports player to the specified actor (of course, `2DoomImp`2 in this case).
""`Czcevg shotgun`C"" teleports player next to the `2Shotgun`2 item;
""`Czcevg z*man`C"" teleports player next to the spawned `2Z`~ombie`2man`x actor;
""`Czcevg *armor`C"" prints a list of all actors with this postfix;
""`Czcevg *armor:4`C"" teleports player next to the `2BlueArmor`2;
""`Czcevg $last`C"" teleports player next to the last actor class added to infopanels;
""`Czcevg #monsters`C"" or ""`Czcevg #m`C"" warps player to the header of the category ""Monsters"";
""`Czcevg mons`C"" does the same if the actor class ""`2mons`2"" not defined, else teleports to it;
""`Czcevg #ammo`C"" warps player to the header of the category ""Ammo"". Without the sharp character, teleports player next to the Ammo actor itself (if it exists on the map).","""`Czcev goto doomimp`C"", ""`Czcev g doomimp`C"" и ""`Czcevg doomimp`C"" переместит игрока к указанному актору (здесь, очевидно, к `2DoomImp`2).
""`Czcevg shotgun`C"" перенесёт игрока к предмету `2Shotgun`2;
""`Czcevg z*man`C"" телепортирует игрока к актору `2Z`~ombie`2man`x;
""`Czcevg *armor`C"" выведет список всех предметов с окончанием ""armor"";
""`Czcevg *armor:4`C"" перенесёт игрока к `2BlueArmor`2;
""`Czcevg $last`C"" телепортирует игрока к последнему актору, добавленному в инфопанель;
""`Czcevg #monsters`C"" или ""`Czcevg #m`C"" перенесёт игрока к категории ""Monsters"";
""`Czcevg mons`C"" сделает то же, что и команда выше, если актора ""`2mons`2"" не существует. Иначе — телепортирует к нему;
""`Czcevg #ammo`C"" перенесёт игрока к категории ""Ammo"". Без ""решётки"" — к актору под названием ""Ammo"" (если он существует на карте)."
,,,,
,,,,
